time_s,board_in,t79_2_secondary,q79_3_g1,q79_3_g2,q79_3_drain,q79_3_source
9.1728854e-05,-8.14211021e-05,-0.192319026,0.591915333,1.59903444,3.45701285,1.73534506
9.1729854e-05,-8.4572581e-05,-0.186248169,0.593558454,1.58009033,3.45703966,1.73534503
9.1730854e-05,-8.74536297e-05,-0.179583003,0.59535146,1.56164273,3.45706677,1.735345
9.1731854e-05,-9.00550359e-05,-0.172344832,0.597288621,1.54375062,3.45709436,1.73534497
9.1732854e-05,-9.23684811e-05,-0.164556779,0.599363748,1.5264712,3.45712261,1.73534494
9.1733854e-05,-9.4386568e-05,-0.15624371,0.601570216,1.50985972,3.45715164,1.7353449
9.1734854e-05,-9.61028434e-05,-0.147432153,0.603900984,1.49396927,3.45718155,1.73534487
9.1735854e-05,-9.75118194e-05,-0.138150218,0.606348617,1.47885066,3.45721241,1.73534484
9.1736854e-05,-9.86089906e-05,-0.128427506,0.608905308,1.46455223,3.45724425,1.73534481
9.1737854e-05,-9.93908488e-05,-0.118295014,0.611562907,1.45111967,3.45727707,1.73534478
9.1738854e-05,-9.98548937e-05,-0.107785039,0.614312943,1.43859594,3.45731089,1.73534475
9.1739854e-05,-9.99996417e-05,-0.096931075,0.61714665,1.42702108,3.45734561,1.73534472
9.1740854e-05,-9.98246298e-05,-0.085767707,0.620055001,1.41643207,3.4573811,1.73534469
9.1741854e-05,-9.93304176e-05,-0.0743305034,0.623028727,1.40686279,3.45741729,1.73534467
9.1742854e-05,-9.85185855e-05,-0.0626559028,0.626058355,1.39834382,3.45745403,1.73534464
9.1743854e-05,-9.73917294e-05,-0.0507810994,0.629134232,1.39090239,3.45749117,1.73534461
9.1744854e-05,-9.59534525e-05,-0.0387439257,0.632246558,1.38456229,3.45752851,1.73534458
9.1745854e-05,-9.42083539e-05,-0.0265827333,0.635385418,1.37934379,3.45756585,1.73534456
9.1746854e-05,-9.21620137e-05,-0.014336272,0.638540808,1.37526358,3.45760297,1.73534453
9.1747854e-05,-8.98209753e-05,-0.00204356751,0.641702675,1.3723347,3.45763963,1.73534451
9.1748854e-05,-8.71927245e-05,0.0102562014,0.644860939,1.3705665,3.45767557,1.73534448
9.1749854e-05,-8.42856653e-05,0.0225238269,0.648005534,1.36996465,3.45771053,1.73534446
9.1750854e-05,-8.11090934e-05,0.0347201956,0.651126433,1.37053106,3.45774424,1.73534443
9.1751854e-05,-7.76731663e-05,0.0468064122,0.654213683,1.37226393,3.45777644,1.73534441
9.1752854e-05,-7.39888707e-05,0.0587439229,0.657257435,1.37515771,3.45780683,1.73534439
9.1753854e-05,-7.00679876e-05,0.0704946371,0.660247978,1.37920315,3.45783516,1.73534437
9.1754854e-05,-6.59230543e-05,0.0820210484,0.663175766,1.38438733,3.45786113,1.73534434
9.1755854e-05,-6.15673248e-05,0.0932863533,0.66603145,1.39069365,3.4578845,1.73534432
9.1756854e-05,-5.7014727e-05,0.104254569,0.668805908,1.39810197,3.45790499,1.7353443
9.1757854e-05,-5.22798184e-05,0.114890647,0.671490274,1.4065886,3.45792238,1.73534428
9.1758854e-05,-4.73777393e-05,0.125160585,0.674075966,1.41612641,3.45793642,1.73534426
9.1759854e-05,-4.23241646e-05,0.135031538,0.676554714,1.4266849,3.4579469,1.73534424
9.1760854e-05,-3.71352538e-05,0.144471917,0.678918586,1.43823032,3.45795365,1.73534422
9.1761854e-05,-3.18275989e-05,0.153451499,0.681160011,1.45072576,3.45795648,1.7353442
9.1762854e-05,-2.64181717e-05,0.161941517,0.683271808,1.46413128,3.45795525,1.73534418
9.1763854e-05,-2.09242696e-05,0.169914755,0.685247208,1.47840401,3.45794986,1.73534417
9.1764854e-05,-1.53634598e-05,0.177345639,0.687079873,1.49349833,3.45794022,1.73534415
9.1765854e-05,-9.75352363e-06,0.184210315,0.688763917,1.50936598,3.45792627,1.73534413
9.1766854e-05,-4.1123995e-06,0.190486727,0.690293929,1.52595623,3.45790801,1.73534411
9.1767854e-05,1.54187447e-06,0.196154693,0.691664988,1.54321605,3.45788546,1.73534409
9.1768854e-05,7.19121813e-06,0.201195968,0.692872677,1.56109027,3.45785867,1.73534408
9.1769854e-05,1.28175671e-05,0.205594302,0.693913102,1.57952172,3.45782775,1.73534406
9.1770854e-05,1.84029305e-05,0.209335498,0.694782901,1.5984515,3.45779283,1.73534404
9.1771854e-05,2.39294484e-05,0.212407456,0.695479258,1.61781909,3.45775409,1.73534403
9.1772854e-05,2.93794494e-05,0.214800215,0.695999909,1.63756257,3.45771176,1.73534401
9.1773854e-05,3.47355063e-05,0.216505985,0.696343156,1.65761882,3.45766609,1.73534399
9.1774854e-05,3.99804926e-05,0.217519175,0.696507865,1.67792373,3.4576174,1.73534398
9.1775854e-05,4.50976368e-05,0.217836414,0.696493476,1.69841238,3.45756601,1.73534396
9.1776854e-05,5.00705765e-05,0.217456559,0.696300003,1.71901928,3.45751231,1.73534394
9.1777854e-05,5.48834099e-05,0.216380706,0.695928032,1.73967854,3.45745672,1.73534393
9.1778854e-05,5.95207476e-05,0.214612182,0.695378726,1.76032412,3.45739969,1.73534391
9.1779854e-05,6.39677612e-05,0.212156543,0.694653816,1.78089003,3.45734169,1.73534389
9.1780854e-05,6.82102308e-05,0.209021549,0.693755596,1.80131051,3.45728324,1.73534388
9.1781854e-05,7.22345906e-05,0.20521715,0.69268692,1.82152028,3.45722487,1.73534386
9.1782854e-05,7.60279725e-05,0.200755445,0.691451188,1.84145474,3.45716714,1.73534384
9.1783854e-05,7.95782465e-05,0.195650652,0.69005234,1.86105016,3.45711054,1.73534383
9.1784854e-05,8.28740603e-05,0.18991906,0.688494841,1.88024389,3.45705525,1.73534381
9.1785854e-05,8.59048752e-05,0.183578978,0.686783666,1.89897457,3.45700131,1.73534379
9.1786854e-05,8.86609998e-05,0.176650676,0.684924287,1.91718233,3.45694885,1.73534377
9.1787854e-05,9.11336211e-05,0.16915632,0.682922654,1.93480895,3.45689799,1.73534375
9.1788854e-05,9.33148326e-05,0.161119902,0.680785174,1.95179809,3.45684885,1.73534374
9.1789854e-05,9.51976597e-05,0.152567164,0.678518694,1.96809542,3.45680153,1.73534372
9.1790854e-05,9.67760817e-05,0.143525511,0.676130476,1.98364886,3.45675615,1.7353437
9.1791854e-05,9.80450516e-05,0.134023927,0.673628177,1.99840867,3.45671281,1.73534368
9.1792854e-05,9.90005117e-05,0.12409288,0.67101982,2.01232767,3.45667159,1.73534366
9.1793854e-05,9.96394067e-05,0.11376422,0.66831377,2.02536136,3.45663258,1.73534364
9.1794854e-05,9.99596937e-05,0.103071084,0.665518708,2.03746808,3.45659585,1.73534362
9.1795854e-05,9.99603487e-05,0.0920477792,0.662643603,2.04860912,3.45656148,1.73534359
9.1796854e-05,9.96413694e-05,0.0807296781,0.659697679,2.05874887,3.45652952,1.73534357
9.1797854e-05,9.90037759e-05,0.0691531013,0.65669039,2.0678549,3.45650003,1.73534355
9.1798854e-05,9.80496069e-05,0.0573552004,0.653631387,2.0758981,3.45647304,1.73534353
9.1799854e-05,9.67819135e-05,0.0453738369,0.650530486,2.08285277,3.45644859,1.7353435
9.1800854e-05,9.52047492e-05,0.0332474602,0.647397638,2.08869667,3.4564267,1.73534348
9.1801854e-05,9.33231573e-05,0.0210149823,0.644242897,2.09341112,3.45640739,1.73534345
9.1802854e-05,9.11431544e-05,0.00871565154,0.641076383,2.09698104,3.45639067,1.73534343
9.1803854e-05,8.86717112e-05,-0.00361107416,0.637908256,2.09939502,3.45637654,1.7353434
9.1804854e-05,8.59167304e-05,-0.0159256555,0.634748676,2.10064534,3.45636498,1.73534338
9.1805854e-05,8.28870214e-05,-0.0281885999,0.631607777,2.10072801,3.45635598,1.73534335
9.1806854e-05,7.95922721e-05,-0.0403605888,0.62849563,2.09964277,3.45634952,1.73534332
9.1807854e-05,7.60430177e-05,-0.0524026054,0.625422208,2.09739307,3.45634555,1.7353433
9.1808854e-05,7.22506073e-05,-0.0642760601,0.622397362,2.09398612,3.45634405,1.73534327
9.1809854e-05,6.82271678e-05,-0.0759429153,0.619430782,2.0894328,3.45634495,1.73534324
9.1810854e-05,6.39855643e-05,-0.0873658078,0.616531967,2.08374768,3.45634821,1.73534321
9.1811854e-05,5.95393599e-05,-0.098508169,0.613710197,2.07694892,3.45635375,1.73534318
9.1812854e-05,5.49027719e-05,-0.109334343,0.610974502,2.06905825,3.45636152,1.73534315
9.1813854e-05,5.00906263e-05,-0.119809698,0.608333632,2.06010092,3.45637143,1.73534312
9.1814854e-05,4.51183103e-05,-0.129900744,0.60579603,2.05010554,3.45638341,1.73534309
9.1815854e-05,4.00017236e-05,-0.139575231,0.603369804,2.03910408,3.45639736,1.73534306
9.1816854e-05,3.4757227e-05,-0.148802259,0.601062705,2.02713171,3.45641318,1.73534303
9.1817854e-05,2.94015903e-05,-0.157552372,0.598882095,2.01422669,3.4564308,1.735343
9.1818854e-05,2.39519388e-05,-0.165797655,0.596834931,2.00043029,3.45645008,1.73534297
9.1819854e-05,1.84256983e-05,-0.173511819,0.594927739,1.98578661,3.45647095,1.73534293
9.1820854e-05,1.28405397e-05,-0.180670286,0.593166593,1.97034246,3.45649327,1.7353429
9.1821854e-05,7.21432196e-06,-0.187250267,0.591557099,1.95414723,3.45651693,1.73534287
9.1822854e-05,1.56503567e-06,-0.193230832,0.590104374,1.93725267,3.45654182,1.73534283
9.1823854e-05,-4.089255e-06,-0.198592976,0.588813034,1.91971281,3.45656781,1.7353428
9.1824854e-05,-9.73046982e-06,-0.203319681,0.587687174,1.90158371,3.45659477,1.73534277
9.1825854e-05,-1.53405704e-05,-0.207395963,0.586730361,1.88292333,3.45662259,1.73534273
9.1826854e-05,-2.09016178e-05,-0.210808923,0.585945619,1.86379134,3.45665111,1.7353427
9.1827854e-05,-2.639583e-05,-0.213547786,0.585335422,1.84424888,3.45668022,1.73534267
9.1828854e-05,-3.18056386e-05,-0.215603932,0.584901687,1.82435843,3.45670978,1.73534263
9.1829854e-05,-3.71137452e-05,-0.216970922,0.584645764,1.80418359,3.45673965,1.7353426
9.1830854e-05,-4.23031765e-05,-0.217644518,0.584568438,1.78378885,3.4567697,1.73534256
9.1831854e-05,-4.73573387e-05,-0.217622696,0.584669924,1.7632394,3.45679979,1.73534253
9.1832854e-05,-5.22600707e-05,-0.216905647,0.584949865,1.74260095,3.45682979,1.73534249
9.1833854e-05,-5.69956953e-05,-0.215495777,0.585407338,1.72193947,3.45685955,1.73534246
9.1834854e-05,-6.15490699e-05,-0.213397699,0.586040854,1.70132102,3.45688895,1.73534243
9.1835854e-05,-6.59056346e-05,-0.210618217,0.586848363,1.68081151,3.45691785,1.73534239
9.1836854e-05,-7.00514587e-05,-0.207166299,0.587827261,1.6604765,3.45694611,1.73534236
9.1837854e-05,-7.39732856e-05,-0.203053053,0.588974403,1.640381,3.45697361,1.73534233
9.1838854e-05,-7.76585748e-05,-0.198291685,0.590286106,1.62058927,3.45700053,1.73534229
9.1839854e-05,-8.10955422e-05,-0.192897462,0.591758166,1.60116457,3.45702725,1.73534226
9.1840854e-05,-8.42731976e-05,-0.186887656,0.59338587,1.582169,3.45705402,1.73534223
9.1841854e-05,-8.71813802e-05,-0.180281496,0.595164011,1.56366329,3.45708107,1.73534219
9.1842854e-05,-8.98107907e-05,-0.173100099,0.597086905,1.5457066,3.45710858,1.73534216
9.1843854e-05,-9.21530214e-05,-0.165366408,0.59914841,1.52835634,3.45713673,1.73534213
9.1844854e-05,-9.42005826e-05,-0.157105116,0.601341944,1.51166798,3.45716566,1.7353421
9.1845854e-05,-9.59469271e-05,-0.148342588,0.603660506,1.49569487,3.45719545,1.73534207
9.1846854e-05,-9.73864708e-05,-0.139106778,0.606096699,1.48048806,3.45722618,1.73534204
9.1847854e-05,-9.85146105e-05,-0.129427141,0.608642754,1.46609619,3.45725789,1.73534201
9.1848854e-05,-9.93277388e-05,-0.119334537,0.611290555,1.45256525,3.45729059,1.73534198
9.1849854e-05,-9.98232558e-05,-0.108861137,0.614031659,1.43993851,3.45732429,1.73534195
9.1850854e-05,-9.9999577e-05,-0.0980403179,0.616857333,1.42825633,3.4573589,1.73534192
9.1851854e-05,-9.98561385e-05,-0.0869065606,0.619758571,1.41755606,3.45739428,1.73534189
9.1852854e-05,-9.9393399e-05,-0.0754953391,0.622726129,1.4078719,3.45743038,1.73534186
9.1853854e-05,-9.86128382e-05,-0.0638430094,0.625750553,1.39923482,3.45746706,1.73534183
9.1854854e-05,-9.75169519e-05,-0.0519866948,0.628822207,1.39167243,3.45750414,1.7353418
9.1855854e-05,-9.61092445e-05,-0.0399641686,0.631931304,1.38520889,3.45754146,1.73534178
9.1856854e-05,-9.43942172e-05,-0.0278137357,0.635067939,1.37986488,3.45757879,1.73534175
9.1857854e-05,-9.2377354e-05,-0.0155741111,0.638222117,1.37565748,3.45761593,1.73534173
9.1858854e-05,-9.0065104e-05,-0.00328429827,0.641383786,1.37260014,3.45765263,1.7353417
9.1859854e-05,-8.7464861e-05,0.00901653386,0.64454287,1.37070264,3.45768865,1.73534168
9.1860854e-05,-8.45849395e-05,0.0212891747,0.647689299,1.36997103,3.45772372,1.73534165
9.1861854e-05,-8.14345482e-05,0.0334944958,0.650813039,1.37040765,3.45775757,1.73534163
9.1862854e-05,-7.80237611e-05,0.0455935743,0.653904131,1.37201112,3.45778993,1.7353416
9.1863854e-05,-7.43634844e-05,0.0575478164,0.656952713,1.3747763,3.45782052,1.73534158
9.1864854e-05,-7.04654223e-05,0.0693190792,0.659949058,1.37869435,3.45784907,1.73534156
9.1865854e-05,-6.63420392e-05,0.080869792,0.662883602,1.38375275,3.45787531,1.73534154
9.1866854e-05,-6.20065202e-05,0.0921630752,0.665746975,1.38993533,3.45789896,1.73534152
9.1867854e-05,-5.74727284e-05,0.103162858,0.668530031,1.39722231,3.45791977,1.73534149
9.1868854e-05,-5.27551614e-05,0.113833992,0.671223877,1.4055904,3.4579375,1.73534147
9.1869854e-05,-4.78689038e-05,0.124142365,0.673819901,1.41501286,3.45795191,1.73534145
9.1870854e-05,-4.28295802e-05,0.13405501,0.6763098,1.42545955,3.45796279,1.73534143
9.1871854e-05,-3.76533043e-05,0.143540208,0.678685606,1.43689707,3.45796994,1.73534141
9.1872854e-05,-3.23566278e-05,0.152567591,0.680939713,1.44928888,3.4579732,1.7353414
9.1873854e-05,-2.69564874e-05,0.161108244,0.683064898,1.46259534,3.45797242,1.73534138
9.1874854e-05,-2.14701507e-05,0.169134789,0.685054348,1.47677391,3.45796748,1.73534136
9.1875854e-05,-1.59151609e-05,0.176621482,0.686901683,1.49177928,3.4579583,1.73534134
9.1876854e-05,-1.03092805e-05,0.183544292,0.688600969,1.50756347,3.45794482,1.73534132
9.1877854e-05,-4.67043509e-06,0.18988098,0.690146748,1.52407601,3.45792703,1.7353413
9.1878854e-05,9.8334455e-07,0.195611171,0.691534047,1.54126412,3.45790494,1.73534129
9.1879854e-05,6.63397984e-06,0.20071642,0.692758398,1.55907286,3.45787861,1.73534127
9.1880854e-05,1.22634023e-05,0.205180276,0.693815853,1.57744528,3.45784813,1.73534125
9.1881854e-05,1.78536111e-05,0.208988331,0.694702997,1.59632265,3.45781364,1.73534124
9.1882854e-05,2.3386731e-05,0.212128273,0.695416958,1.61564462,3.45777531,1.73534122
9.1883854e-05,2.88450693e-05,0.214589922,0.695955417,1.63534943,3.45773336,1.7353412
9.1884854e-05,3.42111723e-05,0.216365268,0.696316617,1.65537408,3.45768804,1.73534119
9.1885854e-05,3.94678814e-05,0.217448499,0.696499368,1.67565455,3.45763966,1.73534117
9.1886854e-05,4.45983875e-05,0.217836017,0.696503051,1.69612602,3.45758855,1.73534115
9.1887854e-05,4.95862854e-05,0.217526456,0.696327621,1.71672302,3.45753509,1.73534114
9.1888854e-05,5.44156257e-05,0.216520684,0.69597361,1.73737972,3.45747968,1.73534112
9.1889854e-05,5.9070966e-05,0.214821805,0.695442121,1.75803009,3.45742279,1.7353411
9.1890854e-05,6.35374204e-05,0.21243515,0.694734826,1.7786081,3.45736487,1.73534109
9.1891854e-05,6.78007069e-05,0.209368258,0.693853966,1.79904797,3.45730645,1.73534107
9.1892854e-05,7.18471932e-05,0.205630859,0.692802336,1.81928436,3.45724805,1.73534105
9.1893854e-05,7.56639402e-05,0.201234837,0.691583283,1.83925258,3.45719023,1.73534104
9.1894854e-05,7.92387434e-05,0.196194199,0.690200692,1.85888878,3.45713351,1.73534102
9.1895854e-05,8.2560172e-05,0.190525027,0.688658977,1.8781302,3.45707809,1.735341
9.1896854e-05,8.56176054e-05,0.184245428,0.686963061,1.89691532,3.457024,1.73534098
9.1897854e-05,8.8401267e-05,0.177375477,0.685118368,1.91518409,3.45697138,1.73534097
9.1898854e-05,9.09022559e-05,0.169937154,0.683130798,1.9328781,3.45692035,1.73534095
9.1899854e-05,9.31125748e-05,0.161954268,0.681006716,1.94994079,3.45687102,1.73534093
9.1900854e-05,9.5025156e-05,0.153452388,0.678752924,1.96631761,3.45682351,1.73534091
9.1901854e-05,9.66338838e-05,0.144458757,0.676376644,1.9819562,3.45677793,1.73534089
9.1902854e-05,9.79336142e-05,0.135002203,0.673885493,1.99680657,3.45673437,1.73534087
9.1903854e-05,9.8920191e-05,0.125113048,0.671287458,2.01082124,3.45669293,1.73534085
9.1904854e-05,9.95904596e-05,0.114823009,0.668590873,2.02395541,3.45665369,1.73534083
9.1905854e-05,9.99422768e-05,0.104165096,0.665804387,2.03616709,3.45661673,1.73534081
9.1906854e-05,9.99745175e-05,0.0931735038,0.66293694,2.04741725,3.45658211,1.73534079
9.1907854e-05,9.96870787e-05,0.0818835031,0.659997733,2.0576699,3.45654991,1.73534076
9.1908854e-05,9.90808795e-05,0.070331324,0.656996199,2.06689229,3.45652016,1.73534074
9.1909854e-05,9.81578583e-05,0.0585540394,0.653941969,2.07505492,3.45649291,1.73534072
9.1910854e-05,9.69209666e-05,0.0465894451,0.650844845,2.0821317,3.4564682,1.7353407
9.1911854e-05,9.53741594e-05,0.0344759365,0.647714765,2.08810001,3.45644604,1.73534067
9.1912854e-05,9.35223828e-05,0.0222523847,0.644561774,2.09294076,3.45642647,1.73534065
9.1913854e-05,9.13715581e-05,0.00995800997,0.641395987,2.09663848,3.45640949,1.73534062
9.1914854e-05,8.89285628e-05,-0.00236774519,0.638227561,2.09918135,3.45639509,1.7353406
9.1915854e-05,8.62012086e-05,-0.0146853439,0.63506666,2.10056123,3.45638327,1.73534057
9.1916854e-05,8.31982165e-05,-0.0269552831,0.631923419,2.10077373,3.45637401,1.73534054
9.1917854e-05,7.99291891e-05,-0.0391382208,0.628807917,2.09981814,3.45636728,1.73534052
9.1918854e-05,7.64045792e-05,-0.0511951042,0.625730141,2.09769755,3.45636307,1.73534049
9.1919854e-05,7.26356573e-05,-0.0630872948,0.622699953,2.09441871,3.45636131,1.73534046
9.1920854e-05,6.86344749e-05,-0.0747766938,0.619727062,2.08999211,3.45636197,1.73534043
9.1921854e-05,6.44138262e-05,-0.0862258645,0.616820987,2.08443191,3.45636499,1.73534041
9.1922854e-05,5.99872072e-05,-0.0973981528,0.613991033,2.07775588,3.4563703,1.73534038
9.1923854e-05,5.53687725e-05,-0.108257805,0.611246255,2.06998536,3.45637784,1.73534035
9.1924854e-05,5.057329e-05,-0.118770083,0.608595433,2.06114519,3.45638754,1.73534032
9.1925854e-05,4.56160939e-05,-0.128901374,0.606047042,2.05126363,3.45639931,1.73534029
9.1926854e-05,4.05130353e-05,-0.138619299,0.603609226,2.04037228,3.45641305,1.73534025
9.1927854e-05,3.52804318e-05,-0.147892818,0.601289771,2.02850595,3.45642869,1.73534022
9.1928854e-05,2.99350153e-05,-0.156692325,0.599096081,2.01570258,3.45644613,1.73534019
9.1929854e-05,2.44938782e-05,-0.164989745,0.597035154,2.00200309,3.45646525,1.73534016
9.1930854e-05,1.89744193e-05,-0.172758621,0.595113561,1.98745129,3.45648595,1.73534013
9.1931854e-05,1.33942876e-05,-0.1799742,0.593337422,1.97209369,3.45650812,1.73534009
9.1932854e-05,7.7713262e-06,-0.186613507,0.591712392,1.95597939,3.45653165,1.73534006
9.1933854e-05,2.12351511e-06,-0.192655424,0.590243638,1.93915991,3.45655642,1.73534003
9.1934854e-05,-3.53108615e-06,-0.198080748,0.588935826,1.92168902,3.4565823,1.73533999
9.1935854e-05,-9.17439638e-06,-0.202872257,0.587793106,1.90362256,3.45660917,1.73533996
9.1936854e-05,-1.47883705e-05,-0.207014761,0.586819096,1.8850183,3.45663689,1.73533993
9.1937854e-05,-2.03550571e-05,-0.210495148,0.586016878,1.86593571,3.45666535,1.73533989
9.1938854e-05,-2.58566562e-05,-0.213302428,0.58538898,1.84643579,3.4566944,1.73533986
9.1939854e-05,-3.12755758e-05,-0.215427761,0.584937376,1.82658089,3.45672392,1.73533983
9.1940854e-05,-3.65944883e-05,-0.216864489,0.584663474,1.80643448,3.45675376,1.73533979
9.1941854e-05,-4.17963859e-05,-0.21760815,0.584568115,1.78606096,3.45678379,1.73533976
9.1942854e-05,-4.6864635e-05,-0.217656496,0.584651573,1.76552547,3.45681388,1.73533972
9.1943854e-05,-5.17830292e-05,-0.217009495,0.584913548,1.74489365,3.45684389,1.73533969
9.1944854e-05,-5.65358415e-05,-0.21566933,0.585353173,1.72423147,3.45687368,1.73533966
9.1945854e-05,-6.11078742e-05,-0.213640393,0.585969017,1.70360498,3.45690312,1.73533962
9.1946854e-05,-6.54845078e-05,-0.210929266,0.586759085,1.68308011,3.45693206,1.73533959
9.1947854e-05,-6.96517475e-05,-0.207544702,0.587720832,1.66272249,3.45696039,1.73533955
9.1948854e-05,-7.3596268e-05,-0.203497592,0.588851163,1.6425972,3.45698797,1.73533952
9.1949854e-05,-7.73054563e-05,-0.198800935,0.59014645,1.62276857,3.45701493,1.73533949
9.1950854e-05,-8.0767452e-05,-0.193469791,0.591602542,1.6033,3.45704165,1.73533945
9.1951854e-05,-8.39711848e-05,-0.187521232,0.593214776,1.58425372,3.45706839,1.73533942
9.1952854e-05,-8.69064106e-05,-0.180974293,0.594977994,1.56569063,3.45709538,1.73533939
9.1953854e-05,-8.95637435e-05,-0.173849902,0.59688656,1.54767007,3.45712282,1.73533936
9.1954854e-05,-9.19346865e-05,-0.166170823,0.598934376,1.53024965,3.45715088,1.73533932
9.1955854e-05,-9.40116582e-05,-0.157961575,0.601114905,1.51348507,3.45717969,1.73533929
9.1956854e-05,-9.57880173e-05,-0.149248358,0.603421186,1.49742992,3.45720937,1.73533926
9.1957854e-05,-9.72580836e-05,-0.14005897,0.605845862,1.48213553,3.45723997,1.73533923
9.1958854e-05,-9.84171566e-05,-0.130422718,0.608381199,1.46765079,3.45727156,1.7353392
9.1959854e-05,-9.92615298e-05,-0.120370325,0.611019116,1.454022,3.45730413,1.73533917
9.1960854e-05,-9.97885034e-05,-0.109933835,0.613751202,1.44129275,3.45733771,1.73533914
9.1961854e-05,-9.99963922e-05,-0.0991465071,0.616568751,1.42950371,3.4573722,1.73533911
9.1962854e-05,-9.98845316e-05,-0.0880427164,0.619462784,1.41869259,3.45740749,1.73533908
9.1963854e-05,-9.94532792e-05,-0.0766578414,0.622424079,1.40889395,3.4574435,1.73533905
9.1964854e-05,-9.8704014e-05,-0.0650281544,0.625443203,1.4001391,3.4574801,1.73533903
9.1965854e-05,-9.76391319e-05,-0.0531907066,0.628510536,1.39245603,3.45751713,1.735339
9.1966854e-05,-9.62620379e-05,-0.0411832111,0.631616305,1.38586932,3.45755441,1.73533897
9.1967854e-05,-9.45771354e-05,-0.0290439246,0.634750616,1.38040001,3.45759174,1.73533894
9.1968854e-05,-9.25898121e-05,-0.0168115262,0.637903481,1.37606559,3.45762889,1.73533892
9.1969854e-05,-9.03064227e-05,-0.0045249961,0.641064853,1.37287991,3.45766564,1.73533889
9.1970854e-05,-8.77342686e-05,0.00777650804,0.644224656,1.37085317,3.45770173,1.73533887
9.1971854e-05,-8.48815745e-05,0.0200537742,0.647372817,1.36999183,3.4577369,1.73533884
9.1972854e-05,-8.17574623e-05,0.0322676598,0.650499301,1.37029865,3.45777088,1.73533882
9.1973854e-05,-7.83719215e-05,0.0443792159,0.653594136,1.37177266,3.45780341,1.7353388
9.1974854e-05,-7.47357779e-05,0.0563498098,0.65664745,1.37440913,3.4578342,1.73533877
9.1975854e-05,-7.08606584e-05,0.0681412477,0.659649502,1.37819963,3.45786297,1.73533875
9.1976854e-05,-6.67589542e-05,0.0797158955,0.662590709,1.38313206,3.45788946,1.73533873
9.1977854e-05,-6.24437809e-05,0.0910367987,0.66546168,1.38919064,3.4579134,1.73533871
9.1978854e-05,-5.79289367e-05,0.102067799,0.668253246,1.39635599,3.45793453,1.73533869
9.1979854e-05,-5.32288583e-05,0.112773652,0.670956487,1.40460522,3.45795259,1.73533867
9.1980854e-05,-4.83585749e-05,0.123120133,0.673562761,1.41391195,3.45796737,1.73533865
9.1981854e-05,-4.33336595e-05,0.133074157,0.676063732,1.42424643,3.45797863,1.73533863
9.1982854e-05,-3.817018e-05,0.142603872,0.678451398,1.43557561,3.4579862,1.73533861
9.1983854e-05,-3.28846472e-05,0.151678772,0.680718114,1.44786328,3.45798988,1.73533859
9.1984854e-05,-2.74939621e-05,0.160269789,0.68285662,1.46107016,3.45798954,1.73533857
9.1985854e-05,-2.2015362e-05,0.168349387,0.684860058,1.47515403,3.45798506,1.73533855
9.1986854e-05,-1.64663654e-05,0.175891653,0.686722004,1.49006985,3.45797634,1.73533853
9.1987854e-05,-1.08647157e-05,0.18287238,0.68843648,1.50576995,3.45796333,1.73533851
9.1988854e-05,-5.22832496e-06,0.189269144,0.689997976,1.52220413,3.45794601,1.7353385
9.1989854e-05,4.24783949e-07,0.195061379,0.691401471,1.53931986,3.45792438,1.73533848
9.1990854e-05,6.07653457e-06,0.200230443,0.692642446,1.55706241,3.45789851,1.73533846
9.1991854e-05,1.17088548e-05,0.204759681,0.693716899,1.57537506,3.45786848,1.73533845
9.1992854e-05,1.73037347e-05,0.208634477,0.694621361,1.59419928,3.45783441,1.73533843
9.1993854e-05,2.2843284e-05,0.211842304,0.695352904,1.61347488,3.45779649,1.73533841
9.1994854e-05,2.83097893e-05,0.214372768,0.695909154,1.63314025,3.45775492,1.7353384
9.1995854e-05,3.3685771e-05,0.216217637,0.696288296,1.6531325,3.45770996,1.73533838
9.1996854e-05,3.89540388e-05,0.217370877,0.696489083,1.67338774,3.4576619,1.73533836
9.1997854e-05,4.40977467e-05,0.217828665,0.696510838,1.6938412,3.45761107,1.73533835
9.1998854e-05,4.91004472e-05,0.217589409,0.69635346,1.7144275,3.45755785,1.73533833
9.1999854e-05,5.39461436e-05,0.216653754,0.69601742,1.73508083,3.45750264,1.73533831
