time_s,pto_emitter_v,crystal_q89_3_drain_v
7.306397956433e-05,1.545841594063e+00,7.742017969256e+00
7.306597956433e-05,1.529210217231e+00,7.742034296982e+00
7.306797956433e-05,1.513321932582e+00,7.742074260986e+00
7.306997956433e-05,1.498245868726e+00,7.742137185798e+00
7.307197956433e-05,1.484047620366e+00,7.742222222524e+00
7.307397956433e-05,1.470788962905e+00,7.742328366363e+00
7.307597956433e-05,1.458527583662e+00,7.742454474591e+00
7.307797956433e-05,1.447316830880e+00,7.742599284494e+00
7.307997956433e-05,1.437205481616e+00,7.742761430800e+00
7.308197956433e-05,1.428237529511e+00,7.742939462147e+00
7.308397956433e-05,1.420451993383e+00,7.743131856214e+00
7.308597956433e-05,1.413882747453e+00,7.743337033129e+00
7.308797956433e-05,1.408558373965e+00,7.743553366953e+00
7.308997956433e-05,1.404502038827e+00,7.743779195011e+00
7.309197956433e-05,1.401731390817e+00,7.744012825077e+00
7.309397956433e-05,1.400258484795e+00,7.744252540434e+00
7.309597956433e-05,1.400089729253e+00,7.744496603046e+00
7.309797956433e-05,1.401225858431e+00,7.744743255765e+00
7.309997956433e-05,1.403661929127e+00,7.744990720956e+00
7.310197956433e-05,1.407387342198e+00,7.745237201660e+00
7.310397956433e-05,1.412385888681e+00,7.745480889553e+00
7.310597956433e-05,1.418635820315e+00,7.745719943550e+00
7.310797956433e-05,1.426109944166e+00,7.745952506564e+00
7.310997956433e-05,1.434775740940e+00,7.746176723639e+00
7.311197956433e-05,1.444595506474e+00,7.746390728230e+00
7.311397956433e-05,1.455526515783e+00,7.746592659757e+00
7.311597956433e-05,1.467521208951e+00,7.746780677588e+00
7.311797956433e-05,1.480527398063e+00,7.746952978593e+00
7.311997956433e-05,1.494488494268e+00,7.747107818177e+00
7.312197956433e-05,1.509343753995e+00,7.747243534363e+00
7.312397956433e-05,1.525028543240e+00,7.747358574379e+00
7.312597956433e-05,1.541474618786e+00,7.747451522880e+00
7.312797956433e-05,1.558610425121e+00,7.747521130942e+00
7.312997956433e-05,1.576361405773e+00,7.747566344661e+00
7.313197956433e-05,1.594650327698e+00,7.747586332356e+00
7.313397956433e-05,1.613397617311e+00,7.747580509203e+00
7.313597956433e-05,1.632521706711e+00,7.747548558364e+00
7.313797956433e-05,1.651939388570e+00,7.747490447672e+00
7.313997956433e-05,1.671566178164e+00,7.747406441237e+00
7.314197956433e-05,1.691316680960e+00,7.747297105413e+00
7.314397956433e-05,1.711104964156e+00,7.747163308904e+00
7.314597956433e-05,1.730844930575e+00,7.747006216904e+00
7.314797956433e-05,1.750450693258e+00,7.746827279476e+00
7.314997956433e-05,1.769836949158e+00,7.746628214440e+00
7.315197956433e-05,1.788919350282e+00,7.746410985342e+00
7.315397956433e-05,1.807614870686e+00,7.746177775042e+00
7.315597956433e-05,1.825842167711e+00,7.745930955712e+00
7.315797956433e-05,1.843521935898e+00,7.745673055914e+00
7.315997956433e-05,1.860577252043e+00,7.745406725630e+00
7.316197956433e-05,1.876933909877e+00,7.745134699946e+00
7.316397956433e-05,1.892520742941e+00,7.744859762204e+00
7.316597956433e-05,1.907269934214e+00,7.744584707282e+00
7.316797956433e-05,1.921117311190e+00,7.744312308490e+00
7.316997956433e-05,1.934002625079e+00,7.744045281464e+00
7.317197956433e-05,1.945869812948e+00,7.743786236045e+00
7.317397956433e-05,1.956667241647e+00,7.743537666724e+00
7.317597956433e-05,1.966347932459e+00,7.743301930490e+00
7.317797956433e-05,1.974869765502e+00,7.743081202965e+00
7.317997956433e-05,1.982195662985e+00,7.742877465053e+00
7.318197956433e-05,1.988293750538e+00,7.742692485283e+00
7.318397956433e-05,1.993137495885e+00,7.742527805784e+00
7.318597956433e-05,1.996705824293e+00,7.742384731893e+00
7.318797956433e-05,1.998983210261e+00,7.742264325449e+00
7.318997956433e-05,1.999959745072e+00,7.742167401648e+00
7.319197956433e-05,1.999631179902e+00,7.742094529406e+00
7.319397956433e-05,1.997998944313e+00,7.742046034995e+00
7.319597956433e-05,1.995070140026e+00,7.742022008775e+00
7.319797956433e-05,1.990857510025e+00,7.742022314699e+00
7.319997956433e-05,1.985379383114e+00,7.742046602300e+00
7.320197956433e-05,1.978659594170e+00,7.742094320747e+00
7.320397956433e-05,1.970727380436e+00,7.742164734598e+00
7.320597956433e-05,1.961617254318e+00,7.742256940765e+00
7.320797956433e-05,1.951368853218e+00,7.742369886253e+00
7.320997956433e-05,1.940026767079e+00,7.742502386176e+00
7.321197956433e-05,1.927640344379e+00,7.742653141581e+00
7.321397956433e-05,1.914263477416e+00,7.742820756598e+00
7.321597956433e-05,1.899954367827e+00,7.743003754515e+00
7.321797956433e-05,1.884775273364e+00,7.743200592352e+00
7.321997956433e-05,1.868792237007e+00,7.743409673669e+00
7.322197956433e-05,1.852074799622e+00,7.743629359325e+00
7.322397956433e-05,1.834695697393e+00,7.743857976103e+00
7.322597956433e-05,1.816730545353e+00,7.744093823162e+00
7.322797956433e-05,1.798257508388e+00,7.744335176444e+00
7.322997956433e-05,1.779356961152e+00,7.744580291270e+00
7.323197956433e-05,1.760111138358e+00,7.744827403506e+00
7.323397956433e-05,1.740603776985e+00,7.745074729786e+00
7.323597956433e-05,1.720919751945e+00,7.745320467400e+00
7.323797956433e-05,1.701144706798e+00,7.745562794481e+00
7.323997956433e-05,1.681364681127e+00,7.745799871247e+00
7.324197956433e-05,1.661665736184e+00,7.746029842938e+00
7.324397956433e-05,1.642133580444e+00,7.746250845168e+00
7.324597956433e-05,1.622853196697e+00,7.746461012174e+00
7.324797956433e-05,1.603908472296e+00,7.746658488433e+00
7.324997956433e-05,1.585381834163e+00,7.746841443827e+00
7.325197956433e-05,1.567353890167e+00,7.747008092388e+00
7.325397956433e-05,1.549903078396e+00,7.747156714387e+00
7.325597956433e-05,1.533105325886e+00,7.747285681339e+00
7.325797956433e-05,1.517033718265e+00,7.747393483211e+00
7.325997956433e-05,1.501758181765e+00,7.747478757025e+00
7.326197956433e-05,1.487345178979e+00,7.747540315818e+00
7.326397956433e-05,1.473857419687e+00,7.747577176909e+00
7.326597956433e-05,1.461353588011e+00,7.747588588342e+00
7.326797956433e-05,1.449888087087e+00,7.747574052469e+00
7.326997956433e-05,1.439510802357e+00,7.747533345668e+00
7.327197956433e-05,1.430266884529e+00,7.747466533412e+00
7.327397956433e-05,1.422196553120e+00,7.747373980029e+00
7.327597956433e-05,1.415334921475e+00,7.747256352742e+00
7.327797956433e-05,1.409711843984e+00,7.747114619782e+00
7.327997956433e-05,1.405351786191e+00,7.746950042589e+00
7.328197956433e-05,1.402273718345e+00,7.746764162314e+00
7.328397956433e-05,1.400491032864e+00,7.746558781023e+00
7.328597956433e-05,1.400011486066e+00,7.746335938138e+00
7.328797956433e-05,1.400837164418e+00,7.746097882761e+00
7.328997956433e-05,1.402964475463e+00,7.745847042625e+00
7.329197956433e-05,1.406384163447e+00,7.745585990420e+00
7.329397956433e-05,1.411081349590e+00,7.745317408301e+00
7.329597956433e-05,1.417035596826e+00,7.745044051328e+00
7.329797956433e-05,1.424220998718e+00,7.744768710598e+00
7.329997956433e-05,1.432606292178e+00,7.744494176743e+00
7.330197956433e-05,1.442154993490e+00,7.744223204433e+00
7.330397956433e-05,1.452825557046e+00,7.743958478452e+00
7.330597956433e-05,1.464571556109e+00,7.743702581844e+00
7.330797956433e-05,1.477341884811e+00,7.743457966554e+00
7.330997956433e-05,1.491080980510e+00,7.743226926921e+00
7.331197956433e-05,1.505729065541e+00,7.743011576323e+00
7.331397956433e-05,1.521222407300e+00,7.742813827181e+00
7.331597956433e-05,1.537493595541e+00,7.742635374501e+00
7.331797956433e-05,1.554471835674e+00,7.742477683036e+00
7.331997956433e-05,1.572083256783e+00,7.742341978113e+00
7.332197956433e-05,1.590251233036e+00,7.742229240103e+00
7.332397956433e-05,1.608896717074e+00,7.742140202455e+00
7.332597956433e-05,1.627938583942e+00,7.742075353148e+00
7.332797956433e-05,1.647293984057e+00,7.742034939388e+00
7.332997956433e-05,1.666878703677e+00,7.742018975278e+00
7.333197956433e-05,1.686607531310e+00,7.742027252193e+00
7.333397956433e-05,1.706394628465e+00,7.742059351489e+00
7.333597956433e-05,1.726153903122e+00,7.742114659180e+00
7.333797956433e-05,1.745799384314e+00,7.742192382135e+00
7.333997956433e-05,1.765245596183e+00,7.742291565368e+00
7.334197956433e-05,1.784407929873e+00,7.742411109918e+00
7.334397956433e-05,1.803203011658e+00,7.742549790866e+00
7.334597956433e-05,1.821549065697e+00,7.742706274985e+00
7.334797956433e-05,1.839366269829e+00,7.742879137592e+00
7.334997956433e-05,1.856577102877e+00,7.743066878159e+00
7.335197956433e-05,1.873106681933e+00,7.743267934348e+00
7.335397956433e-05,1.888883088168e+00,7.743480694154e+00
7.335597956433e-05,1.903837679748e+00,7.743703505974e+00
7.335797956433e-05,1.917905390485e+00,7.743934686508e+00
7.335997956433e-05,1.931025012936e+00,7.744172526516e+00
7.336197956433e-05,1.943139464710e+00,7.744415294591e+00
7.336397956433e-05,1.954196036834e+00,7.744661240615e+00
7.336597956433e-05,1.964146623078e+00,7.744908592362e+00
7.336797956433e-05,1.972947929266e+00,7.745155559486e+00
7.336997956433e-05,1.980561661646e+00,7.745400337817e+00
7.337197956433e-05,1.986954693499e+00,7.745641104141e+00
7.337397956433e-05,1.992099209273e+00,7.745875997662e+00
7.337597956433e-05,1.995972825607e+00,7.746103153391e+00
7.337797956433e-05,1.998558688717e+00,7.746320717208e+00
7.337997956433e-05,1.999845547727e+00,7.746526825242e+00
7.338197956433e-05,1.999827803621e+00,7.746719628558e+00
7.338397956433e-05,1.998505533602e+00,7.746897309537e+00
7.338597956433e-05,1.995884490757e+00,7.747058101763e+00
7.338797956433e-05,1.991976079025e+00,7.747200313162e+00
7.338997956433e-05,1.986797303583e+00,7.747322351803e+00
7.339197956433e-05,1.980370696852e+00,7.747422753694e+00
7.339397956433e-05,1.972724220467e+00,7.747500211596e+00
7.339597956433e-05,1.963891143611e+00,7.747553603887e+00
7.339797956433e-05,1.953909898270e+00,7.747582022320e+00
7.339997956433e-05,1.942823912014e+00,7.747584797635e+00
7.340197956433e-05,1.930681419051e+00,7.747561521923e+00
7.340397956433e-05,1.917535250361e+00,7.747512066893e+00
7.340597956433e-05,1.903442603833e+00,7.747436597199e+00
7.340797956433e-05,1.888464795404e+00,7.747335578332e+00
7.340997956433e-05,1.872666992277e+00,7.747209778679e+00
7.341197956433e-05,1.856117929383e+00,7.747060265651e+00
7.341397956433e-05,1.838889610323e+00,7.746888395928e+00
7.341597956433e-05,1.821056994085e+00,7.746695800155e+00
7.341797956433e-05,1.802697668902e+00,7.746484362470e+00
7.341997956433e-05,1.783891514678e+00,7.746256195502e+00
7.342197956433e-05,1.764720355429e+00,7.746013611473e+00
7.342397956433e-05,1.745267603279e+00,7.745759090200e+00
7.342597956433e-05,1.725617895542e+00,7.745495244710e+00
7.342797956433e-05,1.705856726464e+00,7.745224785330e+00
7.342997956433e-05,1.686070075256e+00,7.744950482929e+00
7.343197956433e-05,1.666344031995e+00,7.744675132123e+00
7.343397956433e-05,1.646764423060e+00,7.744401515031e+00
7.343597956433e-05,1.627416437707e+00,7.744132366267e+00
7.343797956433e-05,1.608384257415e+00,7.743870339657e+00
7.343997956433e-05,1.589750689622e+00,7.743617977190e+00
7.344197956433e-05,1.571596807438e+00,7.743377680582e+00
7.344397956433e-05,1.554001596898e+00,7.743151685807e+00
7.344597956433e-05,1.537041613304e+00,7.742942040850e+00
7.344797956433e-05,1.520790648140e+00,7.742750586891e+00
7.344997956433e-05,1.505319408006e+00,7.742578943048e+00
7.345197956433e-05,1.490695206986e+00,7.742428494778e+00
7.345397956433e-05,1.476981673766e+00,7.742300385919e+00
7.345597956433e-05,1.464238474791e+00,7.742195514373e+00
7.345797956433e-05,1.452521054665e+00,7.742114531289e+00
7.345997956433e-05,1.441880394911e+00,7.742057843632e+00
7.346197956433e-05,1.432362792156e+00,7.742025619884e+00
7.346397956433e-05,1.424009656701e+00,7.742017798664e+00
7.346597956433e-05,1.416857332347e+00,7.742034099899e+00
7.346797956433e-05,1.410936938262e+00,7.742074038245e+00
7.346997956433e-05,1.406274233592e+00,7.742136938294e+00
7.347197956433e-05,1.402889505377e+00,7.742221951201e+00
7.347397956433e-05,1.400797480289e+00,7.742328072198e+00
7.347597956433e-05,1.400007260556e+00,7.742454158580e+00
7.347797956433e-05,1.400522284358e+00,7.742598947634e+00
7.347997956433e-05,1.402340310871e+00,7.742761074077e+00
7.348197956433e-05,1.405453430010e+00,7.742939086525e+00
7.348397956433e-05,1.409848096853e+00,7.743131462617e+00
7.348597956433e-05,1.415505190568e+00,7.743336622436e+00
7.348797956433e-05,1.422400097611e+00,7.743552939985e+00
7.348997956433e-05,1.430502818812e+00,7.743778752525e+00
7.349197956433e-05,1.439778099902e+00,7.744012367759e+00
7.349397956433e-05,1.450185584904e+00,7.744252068893e+00
7.349597956433e-05,1.461679991713e+00,7.744496117814e+00
7.349797956433e-05,1.474211309117e+00,7.744742756680e+00
7.349997956433e-05,1.487725014394e+00,7.744990208408e+00
7.350197956433e-05,1.502162310533e+00,7.745236676590e+00
7.350397956433e-05,1.517460382055e+00,7.745480345524e+00
7.350597956433e-05,1.533552668319e+00,7.745719381008e+00
7.350797956433e-05,1.550369153123e+00,7.745951932657e+00
7.350997956433e-05,1.567836669335e+00,7.746176138366e+00
7.351197956433e-05,1.585879217240e+00,7.746390131560e+00
7.351397956433e-05,1.604418295208e+00,7.746592051639e+00
7.351597956433e-05,1.623373241250e+00,7.746780057968e+00
7.351797956433e-05,1.642661583964e+00,7.746952347429e+00
7.351997956433e-05,1.662199401373e+00,7.747107175457e+00
7.352197956433e-05,1.681901686052e+00,7.747242880125e+00
7.352397956433e-05,1.701682714995e+00,7.747357908724e+00
7.352597956433e-05,1.721456422584e+00,7.747450845998e+00
7.352797956433e-05,1.741136775058e+00,7.747520443123e+00
7.352997956433e-05,1.760638144834e+00,7.747565646317e+00
7.353197956433e-05,1.779875683069e+00,7.747585624031e+00
7.353397956433e-05,1.798765688831e+00,7.747579791586e+00
7.353597956433e-05,1.817225973270e+00,7.747547832295e+00
7.353797956433e-05,1.835176217218e+00,7.747489714149e+00
7.353997956433e-05,1.852538320654e+00,7.747405701410e+00
7.354197956433e-05,1.869236742504e+00,7.747296360581e+00
7.354397956433e-05,1.885198829320e+00,7.747162560501e+00
7.354597956433e-05,1.900355131385e+00,7.747005466486e+00
7.354797956433e-05,1.914639704886e+00,7.746826528693e+00
7.354997956433e-05,1.927990398828e+00,7.746627465017e+00
7.355197956433e-05,1.940349125449e+00,7.746410239040e+00
7.355397956433e-05,1.951662112953e+00,7.746177033632e+00
7.355597956433e-05,1.961880139470e+00,7.745930220931e+00
7.355797956433e-05,1.970958747214e+00,7.745672329434e+00
7.355997956433e-05,1.978858435915e+00,7.745406009017e+00
7.356197956433e-05,1.985544834683e+00,7.745133994630e+00
7.356397956433e-05,1.990988851552e+00,7.744859069447e+00
7.356597956433e-05,1.995166800054e+00,7.744584028154e+00
7.356797956433e-05,1.998060502284e+00,7.744311643851e+00
7.356997956433e-05,1.999657367981e+00,7.744044631951e+00
7.357197956433e-05,1.999950449317e+00,7.743785602046e+00
7.357397956433e-05,1.998938471117e+00,7.743537048403e+00
7.357597956433e-05,1.996625836417e+00,7.743301327826e+00
7.357797956433e-05,1.993022607297e+00,7.743080615762e+00
7.357997956433e-05,1.988144461108e+00,7.742876892951e+00
7.358197956433e-05,1.982012622261e+00,7.742691927787e+00
7.358397956433e-05,1.974653769877e+00,7.742527262290e+00
7.358597956433e-05,1.966099921714e+00,7.742384201727e+00
7.358797956433e-05,1.956388294854e+00,7.742263807887e+00
7.358997956433e-05,1.945561143782e+00,7.742166895956e+00
7.359197956433e-05,1.933665576535e+00,7.742094034860e+00
7.359397956433e-05,1.920753349738e+00,7.742045550910e+00
7.359597956433e-05,1.906880643420e+00,7.742021534521e+00
7.359797956433e-05,1.892107816576e+00,7.742021849721e+00
7.359997956433e-05,1.876499144551e+00,7.742046146126e+00
7.360197956433e-05,1.860122539382e+00,7.742093873000e+00
7.360397956433e-05,1.843049254321e+00,7.742164294997e+00
7.360597956433e-05,1.825353573815e+00,7.742256509127e+00
7.360797956433e-05,1.807112490303e+00,7.742369462493e+00
7.360997956433e-05,1.788405369227e+00,7.742501970300e+00
7.361197956433e-05,1.769313603720e+00,7.742652733680e+00
7.361397956433e-05,1.749920260470e+00,7.742820356845e+00
7.361597956433e-05,1.730309718306e+00,7.743003363151e+00
7.361797956433e-05,1.710567301071e+00,7.743200209685e+00
7.361997956433e-05,1.690778906385e+00,7.743409300060e+00
7.362197956433e-05,1.671030631912e+00,7.743628995184e+00
7.362397956433e-05,1.651408400759e+00,7.743857621881e+00
7.362597956433e-05,1.631997587624e+00,7.744093479345e+00
7.362797956433e-05,1.612882647348e+00,7.744334843546e+00
7.362997956433e-05,1.594146747449e+00,7.744579969828e+00
7.363197956433e-05,1.575871406276e+00,7.744827094072e+00
7.363397956433e-05,1.558136138321e+00,7.745074432926e+00
7.363597956433e-05,1.541018108267e+00,7.745320183681e+00
7.363797956433e-05,1.524591795241e+00,7.745562524472e+00
7.363997956433e-05,1.508928668770e+00,7.745799615502e+00
7.364197956433e-05,1.494096877819e+00,7.746029601997e+00
7.364397956433e-05,1.480160954280e+00,7.746250619539e+00
7.364597956433e-05,1.467181532201e+00,7.746460802329e+00
7.364797956433e-05,1.455215083971e+00,7.746658294796e+00
7.364997956433e-05,1.444313674614e+00,7.746841266759e+00
7.365197956433e-05,1.434524735259e+00,7.747007932181e+00
7.365397956433e-05,1.425890856769e+00,7.747156571255e+00
7.365597956433e-05,1.418449604434e+00,7.747285555405e+00
7.365797956433e-05,1.412233354525e+00,7.747393374506e+00
7.365997956433e-05,1.407269153430e+00,7.747478665481e+00
7.366197956433e-05,1.403578599977e+00,7.747540241268e+00
7.366397956433e-05,1.401177751458e+00,7.747577119088e+00
7.366597956433e-05,1.400077053765e+00,7.747588546899e+00
7.366797956433e-05,1.400281295944e+00,7.747574026967e+00
7.366997956433e-05,1.401789589352e+00,7.747533335604e+00
7.367197956433e-05,1.404595371532e+00,7.747466538228e+00
7.367397956433e-05,1.408686434756e+00,7.747373999133e+00
7.367597956433e-05,1.414044979148e+00,7.747256385528e+00
7.367797956433e-05,1.420647690126e+00,7.747114665654e+00
7.367997956433e-05,1.428465839842e+00,7.746950100982e+00
7.368197956433e-05,1.437465412175e+00,7.746764232719e+00
7.368397956433e-05,1.447607250731e+00,7.746558863013e+00
7.368597956433e-05,1.458847229213e+00,7.746336031385e+00
7.368797956433e-05,1.471136443404e+00,7.746097987061e+00
7.368997956433e-05,1.484421423955e+00,7.745847157911e+00
7.369197956433e-05,1.498644369015e+00,7.745586116776e+00
7.369397956433e-05,1.513743395730e+00,7.745317545968e+00
7.369597956433e-05,1.529652809486e+00,7.745044200707e+00
7.369797956433e-05,1.546303389745e+00,7.744768872242e+00
7.369997956433e-05,1.563622691211e+00,7.744494351347e+00
7.370197956433e-05,1.581535359039e+00,7.744223392817e+00
7.370397956433e-05,1.599963456699e+00,7.743958681539e+00
7.370597956433e-05,1.618826805063e+00,7.743702800631e+00
7.370797956433e-05,1.638043331268e+00,7.743458202078e+00
7.370997956433e-05,1.657529425802e+00,7.743227180230e+00
7.371197956433e-05,1.677200306282e+00,7.743011848437e+00
